Position in z [a.u.],Voltage [V]
0.0712653,0.61722
0.0712787,0.512182
0.071292,0.466805
0.0713044,0.504263
0.0713169,0.561317
0.0713283,0.628744
0.0713394,0.664691
0.0713512,0.689834
0.0713635,0.741701
0.071374,0.794872
0.0713835,0.789532
0.0713957,0.778008
0.0714077,0.807825
0.0714194,0.845436
0.0714303,0.793568
0.0714408,0.68817
0.0714506,0.568598
0.071461,0.480424
0.071471,0.457222
0.071481,0.487552
0.0714913,0.543455
0.0715025,0.60166
0.0715136,0.661446
0.0715233,0.669087
0.0715334,0.679461
0.0715427,0.685951
0.071552,0.650282
0.0715598,0.568598
0.0715668,0.482365
0.0715742,0.420915
0.0715814,0.366316
0.0715885,0.349965
0.0715963,0.383817
0.0716044,0.440871
0.0716121,0.501808
0.0716202,0.56262
0.071628,0.603601
0.071637,0.63278
0.0716448,0.65741
0.0716524,0.666355
0.0716594,0.658714
0.0716648,0.659227
0.071671,0.665204
0.0716778,0.684647
0.0716848,0.696325
0.0716913,0.695021
0.0716985,0.720954
0.0717055,0.72499
0.071713,0.714186
0.0717203,0.700207
0.0717274,0.63278
0.071735,0.573785
0.0717433,0.49468
0.0717522,0.420124
0.0717613,0.365803
0.0717709,0.368257
0.0717815,0.434894
0.0717929,0.521558
0.071804,0.582063
0.0718148,0.627593
0.0718249,0.688683
0.0718339,0.695021
0.0718435,0.66311
0.0718531,0.606056
0.0718631,0.51024
0.071874,0.429347
0.0718852,0.390155
0.0718962,0.435685
0.0719089,0.482365
0.0719216,0.566503
0.0719331,0.631989
0.0719442,0.670238
0.0719546,0.695812
0.0719637,0.705394
0.0719721,0.720164
0.0719782,0.752075
0.0719845,0.839458
0.0719909,0.811583
0.0719974,0.789532
0.0720051,0.778008
0.0720139,0.737305
0.0720227,0.680611
0.0720326,0.578612
0.0720425,0.488343
0.0720507,0.420124
0.072059,0.380212
0.0720669,0.385121
0.0720756,0.428556
0.0720843,0.471992
0.0720931,0.523859
0.0721021,0.566657
0.0721116,0.606846
0.072121,0.628897
0.0721308,0.613184
0.0721397,0.550943
0.0721484,0.466805
0.0721566,0.409751
0.0721647,0.354639
0.0721728,0.324031
0.0721818,0.326763
0.0721913,0.373444
0.0722007,0.430498
0.0722103,0.482365
0.0722203,0.541361
0.0722297,0.584158
0.0722389,0.595322
0.0722483,0.602451
0.0722575,0.621616
0.0722672,0.631989
0.0722767,0.644304
0.0722869,0.661446
0.0722961,0.664691
0.0723056,0.64834
0.0723142,0.57133
0.0723231,0.487552
0.0723314,0.42373
0.0723404,0.370352
0.0723494,0.343474
0.0723572,0.368257
0.0723651,0.414938
0.0723735,0.456432
0.0723821,0.476028
0.0723917,0.487552
0.0724019,0.48482
0.0724132,0.493889
0.0724242,0.482365
0.0724349,0.439721
0.0724457,0.379781
0.0724578,0.341533
0.0724696,0.31639
0.0724809,0.348661
0.0724911,0.40896
0.0725011,0.471992
0.0725112,0.535536
0.0725214,0.574422
0.0725309,0.596473
