Position in z [a.u.],Voltage [V]
0.0473046,0.248963
0.0473161,0.241681
0.0473277,0.238589
0.0473404,0.243776
0.047353,0.241834
0.0473651,0.246508
0.0473773,0.24623
0.0473883,0.254149
0.0473977,0.259336
0.0474069,0.265314
0.0474164,0.274896
0.0474249,0.26971
0.0474343,0.26971
0.0474422,0.26971
0.0474502,0.266977
0.0474586,0.259336
0.0474678,0.248963
0.0474772,0.243776
0.0474867,0.243776
0.0474973,0.243776
0.0475071,0.24508
0.047516,0.238589
0.0475248,0.241044
0.0475342,0.248963
0.0475423,0.2553
0.0475503,0.260487
0.0475583,0.274105
0.0475659,0.28527
0.0475755,0.290456
0.0475854,0.28527
0.0475957,0.274105
0.0476071,0.264523
0.0476188,0.261278
0.0476312,0.254149
0.0476434,0.254149
0.0476552,0.248963
0.0476664,0.248963
0.0476772,0.254149
0.0476887,0.261278
0.0476993,0.26971
0.0477098,0.28527
0.047722,0.28527
0.0477341,0.286061
0.0477466,0.295643
0.0477594,0.302925
0.0477702,0.306017
0.0477804,0.291247
0.0477903,0.274896
0.0477999,0.26971
0.0478096,0.254149
0.0478193,0.243776
0.0478285,0.248963
0.047838,0.243776
0.0478477,0.248963
0.0478576,0.252208
0.0478675,0.268919
0.0478769,0.272442
0.0478875,0.289153
0.047898,0.30083
0.047908,0.290456
0.0479174,0.28527
0.0479264,0.267768
0.0479354,0.254149
0.0479457,0.254149
0.047956,0.250266
0.0479652,0.247659
0.047975,0.243776
0.0479837,0.241044
0.0479936,0.248963
0.0480044,0.244927
0.0480152,0.259336
0.0480251,0.259336
0.0480354,0.265827
0.0480451,0.28527
0.0480554,0.295643
0.0480668,0.297585
0.0480772,0.302134
0.0480871,0.303284
0.0480968,0.299679
0.0481059,0.295643
0.048115,0.279805
0.048124,0.268919
0.0481321,0.259336
0.0481418,0.252999
0.0481514,0.250113
0.0481606,0.249753
0.0481701,0.244927
0.0481793,0.243776
0.0481883,0.248963
0.0481972,0.260127
0.0482067,0.26971
0.0482169,0.290456
0.0482268,0.295643
0.0482364,0.293702
0.0482458,0.290456
0.0482563,0.274896
0.0482666,0.264523
0.0482765,0.257241
0.0482867,0.254149
0.0482978,0.248963
0.0483088,0.246868
0.0483187,0.248963
0.0483292,0.254149
0.0483387,0.264523
0.048349,0.264523
0.0483595,0.274896
0.04837,0.289153
0.048381,0.30083
0.0483916,0.30083
0.048401,0.303284
0.0484115,0.310053
0.0484222,0.306017
0.0484332,0.295643
0.0484437,0.28527
0.0484545,0.26971
0.0484644,0.264523
0.0484742,0.256604
0.0484834,0.248963
0.0484928,0.248963
0.0485024,0.248963
0.0485116,0.260487
0.0485207,0.281387
0.0485301,0.289153
0.0485396,0.304866
0.0485485,0.303922
0.0485575,0.296947
0.0485671,0.288002
0.0485773,0.272955
0.0485881,0.259336
0.0485987,0.254149
0.0486095,0.248963
0.0486198,0.242472
0.0486299,0.244927
0.0486399,0.242625
0.0486498,0.247021
0.0486588,0.256604
0.048667,0.263219
0.0486743,0.26971
0.048683,0.289306
0.0486918,0.295643
0.0487008,0.30083
0.0487092,0.30083
0.0487179,0.30083
0.0487265,0.298888
0.0487343,0.30083
0.048743,0.310053
0.0487519,0.295643
0.0487603,0.295643
0.0487686,0.28527
0.0487785,0.264523
0.0487881,0.256882
0.048798,0.254149
0.0488076,0.248963
0.048817,0.250904
0.0488268,0.254149
0.048837,0.248963
0.0488479,0.260127
0.0488588,0.26971
0.0488693,0.282968
0.0488801,0.28527
0.0488905,0.279805
0.0489003,0.26971
0.0489094,0.264523
0.0489181,0.251057
0.0489272,0.248963
0.0489371,0.251417
0.0489471,0.24508
0.048958,0.243776
0.0489687,0.245871
0.0489798,0.254149
0.048994,0.267768
0.0490073,0.274896
0.0490196,0.293189
0.0490304,0.295643
0.0490414,0.311203
0.0490526,0.312354
0.0490637,0.31639
0.0490737,0.31639
0.0490834,0.318691
0.0490927,0.31639
0.0491038,0.295643
0.0491147,0.28527
0.049126,0.267255
0.0491375,0.262428
0.0491486,0.2553
0.0491601,0.252846
0.0491713,0.260487
0.0491819,0.274896
0.0491923,0.298529
0.0492022,0.306017
0.0492115,0.319635
0.0492202,0.321577
0.0492305,0.321577
0.0492403,0.306017
0.0492495,0.292398
0.0492592,0.282968
0.0492689,0.260918
0.0492782,0.261278
0.0492864,0.248963
0.0492951,0.254149
0.0493044,0.263732
0.0493141,0.264523
0.0493252,0.274896
0.0493372,0.28527
0.0493486,0.294493
0.0493598,0.306017
0.0493713,0.309262
0.0493826,0.31639
0.0493951,0.31639
0.0494078,0.322368
0.0494197,0.327914
0.0494317,0.31639
0.0494434,0.307958
0.049453,0.290456
0.0494619,0.27086
0.0494701,0.26971
0.0494782,0.259336
0.0494861,0.259336
0.0494943,0.265827
0.0495052,0.2705
0.0495171,0.28527
0.0495282,0.307958
0.0495396,0.321577
0.0495506,0.331159
0.0495613,0.326763
0.0495726,0.30083
0.0495828,0.294852
0.049593,0.268128
0.049603,0.262941
0.0496125,0.259336
