Position in z [m],Voltage [V]
0.02059,0.01
0.0205909,0.01
0.0205925,0.01
0.0205933,0.01
0.0205937,0.01
0.0205949,0.01
0.0205958,0.01
0.020597,0.01
0.0205982,0.01
0.0205986,0.01
0.0205998,0.01
0.0206006,0.01
0.0206019,0.01
0.0206031,0.01
0.0206035,0.01
0.0206043,0.0100933
0.0206055,0.0100933
0.0206059,0.0100933
0.0206071,0.0100933
0.0206083,0.0100933
0.0206092,0.01
0.0206096,0.01
0.0206108,0.01
0.020612,0.01
0.0206124,0.01
0.0206136,0.01
0.0206148,0.01
0.0206148,0.01
0.0206164,0.01
0.0206164,0.01
0.020618,0.0108045
0.0206189,0.0108045
0.0206196,0.0108045
0.0206205,0.0108045
0.0206217,0.0108045
0.0206221,0.01
0.0206233,0.01
0.0206245,0.01
0.0206249,0.01
0.0206261,0.01
0.0206269,0.01
0.0206277,0.01
0.0206285,0.01
0.0206301,0.01
0.0206305,0.01
